,person,offer_id,offer received,offer viewed,offer completed
38043,992eebab42594edc966b71493316cdd0,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
38044,99300e5d57214184a8f6486039b9eae8,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,0
38045,99300e5d57214184a8f6486039b9eae8,2906b810c7d4411798c6938adc9daaa5,1,0,0
38046,99300e5d57214184a8f6486039b9eae8,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
38047,99300e5d57214184a8f6486039b9eae8,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
38048,993235c327bd4f268b71cc1dcd90cb4a,2906b810c7d4411798c6938adc9daaa5,1,0,0
38049,993235c327bd4f268b71cc1dcd90cb4a,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
38050,993235c327bd4f268b71cc1dcd90cb4a,5a8bc65990b245e5a138643cd4eb9837,1,1,0
38051,993235c327bd4f268b71cc1dcd90cb4a,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,1
38052,993235c327bd4f268b71cc1dcd90cb4a,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
38053,993235c327bd4f268b71cc1dcd90cb4a,fafdcd668e3743c1bb461111dcafc2a4,1,1,0
38054,993a163545cd402b88c2355011fdddae,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,0
38055,993a163545cd402b88c2355011fdddae,2906b810c7d4411798c6938adc9daaa5,2,2,0
38056,993a163545cd402b88c2355011fdddae,fafdcd668e3743c1bb461111dcafc2a4,1,0,0
38057,993cd91b565c490c8be6373f876f1d09,2906b810c7d4411798c6938adc9daaa5,1,1,0
38058,993cd91b565c490c8be6373f876f1d09,4d5c57ea9a6940dd891ad53e9dbe8da0,2,2,0
38059,993cd91b565c490c8be6373f876f1d09,5a8bc65990b245e5a138643cd4eb9837,1,1,0
38060,993cd91b565c490c8be6373f876f1d09,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
38061,993cd91b565c490c8be6373f876f1d09,fafdcd668e3743c1bb461111dcafc2a4,1,1,0
38062,993f1b479403428d9a7af63109cd7d94,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
38063,993f1b479403428d9a7af63109cd7d94,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
38064,993f1b479403428d9a7af63109cd7d94,2906b810c7d4411798c6938adc9daaa5,2,2,1
38065,993f1b479403428d9a7af63109cd7d94,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
38066,993f1b479403428d9a7af63109cd7d94,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
38067,994b498441cf46ed808f912cd4458ec0,2906b810c7d4411798c6938adc9daaa5,1,1,1
38068,994b498441cf46ed808f912cd4458ec0,3f207df678b143eea3cee63160fa8bed,1,0,0
38069,994b6ef7a8ca46e3b379518399f6ec93,2906b810c7d4411798c6938adc9daaa5,3,3,2
38070,994b6ef7a8ca46e3b379518399f6ec93,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
38071,994b6ef7a8ca46e3b379518399f6ec93,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
38072,994f18989ec64fcb9f9087bfab2bf78b,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,0
38073,994f18989ec64fcb9f9087bfab2bf78b,5a8bc65990b245e5a138643cd4eb9837,1,1,0
38074,994f18989ec64fcb9f9087bfab2bf78b,ae264e3637204a6fb9bb56bc8210ddfd,2,2,0
38075,994f18989ec64fcb9f9087bfab2bf78b,fafdcd668e3743c1bb461111dcafc2a4,1,1,0
38076,99512d6652584d91bbe36be81a88edd4,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
38077,99512d6652584d91bbe36be81a88edd4,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
38078,99512d6652584d91bbe36be81a88edd4,ae264e3637204a6fb9bb56bc8210ddfd,2,2,1
38079,99512d6652584d91bbe36be81a88edd4,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
38080,99512d6652584d91bbe36be81a88edd4,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
38081,9951d311bcc244318409b7ebbcdc1d12,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
38082,9951d311bcc244318409b7ebbcdc1d12,2906b810c7d4411798c6938adc9daaa5,1,1,0
38083,9951d311bcc244318409b7ebbcdc1d12,3f207df678b143eea3cee63160fa8bed,1,1,0
38084,9951d311bcc244318409b7ebbcdc1d12,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
38085,9951d311bcc244318409b7ebbcdc1d12,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
38086,99529ff084d04e7c96ddfb73cc28777b,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,0
38087,99529ff084d04e7c96ddfb73cc28777b,2906b810c7d4411798c6938adc9daaa5,1,0,1
38088,99529ff084d04e7c96ddfb73cc28777b,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
38089,99529ff084d04e7c96ddfb73cc28777b,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,1
38090,99529ff084d04e7c96ddfb73cc28777b,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
38091,99589ef8a7824f78adef69de2275c8fa,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,0
38092,99589ef8a7824f78adef69de2275c8fa,2906b810c7d4411798c6938adc9daaa5,2,1,1
38093,99589ef8a7824f78adef69de2275c8fa,3f207df678b143eea3cee63160fa8bed,2,0,0
38094,99589ef8a7824f78adef69de2275c8fa,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,0
38095,99663aba00a64b92b356bad69bc86b55,2906b810c7d4411798c6938adc9daaa5,1,1,0
38096,99663aba00a64b92b356bad69bc86b55,3f207df678b143eea3cee63160fa8bed,1,0,0
38097,99663aba00a64b92b356bad69bc86b55,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
38098,99663aba00a64b92b356bad69bc86b55,f19421c1d4aa40978ebb69ca19b0e20d,1,0,1
38099,996c11a0ef9d474396e889fc9215f835,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
38100,996c11a0ef9d474396e889fc9215f835,5a8bc65990b245e5a138643cd4eb9837,2,2,0
38101,996c11a0ef9d474396e889fc9215f835,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,1,1
38102,996c11a0ef9d474396e889fc9215f835,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
38103,996fb8e62375461f8f6ca0cf7d2eeaa3,3f207df678b143eea3cee63160fa8bed,1,1,0
38104,996fb8e62375461f8f6ca0cf7d2eeaa3,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,1
38105,996fb8e62375461f8f6ca0cf7d2eeaa3,ae264e3637204a6fb9bb56bc8210ddfd,2,2,2
38106,996fb8e62375461f8f6ca0cf7d2eeaa3,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
38107,99767a37b09740f0935d28d9d6b1f494,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,0
38108,99767a37b09740f0935d28d9d6b1f494,3f207df678b143eea3cee63160fa8bed,2,0,0
38109,99767a37b09740f0935d28d9d6b1f494,5a8bc65990b245e5a138643cd4eb9837,1,1,0
38110,9977ab34735945638ac018d617c90cc6,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
38111,9977ab34735945638ac018d617c90cc6,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
38112,9977ab34735945638ac018d617c90cc6,3f207df678b143eea3cee63160fa8bed,2,2,0
38113,99786650f058428b92ae0c52f1fcb9f0,3f207df678b143eea3cee63160fa8bed,1,0,0
38114,99786650f058428b92ae0c52f1fcb9f0,fafdcd668e3743c1bb461111dcafc2a4,3,3,1
38115,997938e130bc4607a3649456a13d26a2,3f207df678b143eea3cee63160fa8bed,1,0,0
38116,997938e130bc4607a3649456a13d26a2,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
38117,997938e130bc4607a3649456a13d26a2,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,1
38118,997938e130bc4607a3649456a13d26a2,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
38119,997938e130bc4607a3649456a13d26a2,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
38120,998361929c1d48bbb39bbc9f877c44b2,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
38121,998361929c1d48bbb39bbc9f877c44b2,4d5c57ea9a6940dd891ad53e9dbe8da0,2,2,0
38122,998361929c1d48bbb39bbc9f877c44b2,fafdcd668e3743c1bb461111dcafc2a4,1,1,0
38123,9985000483384e9abb6348b107ae7e46,2906b810c7d4411798c6938adc9daaa5,3,2,3
38124,9985000483384e9abb6348b107ae7e46,3f207df678b143eea3cee63160fa8bed,1,1,0
38125,9985000483384e9abb6348b107ae7e46,ae264e3637204a6fb9bb56bc8210ddfd,2,2,2
38126,998c265dbf8445e892162a8753207c2a,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
38127,998c265dbf8445e892162a8753207c2a,2906b810c7d4411798c6938adc9daaa5,1,1,1
38128,998c265dbf8445e892162a8753207c2a,ae264e3637204a6fb9bb56bc8210ddfd,2,2,2
38129,998c265dbf8445e892162a8753207c2a,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
38130,998ea4ad4888418ea48370ff40ac713b,2906b810c7d4411798c6938adc9daaa5,2,0,1
38131,998ea4ad4888418ea48370ff40ac713b,4d5c57ea9a6940dd891ad53e9dbe8da0,2,2,1
38132,998ea4ad4888418ea48370ff40ac713b,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
38133,9990c2cbd54c43589f79191b730612a9,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,0
38134,9990c2cbd54c43589f79191b730612a9,2906b810c7d4411798c6938adc9daaa5,2,0,0
38135,9990c2cbd54c43589f79191b730612a9,5a8bc65990b245e5a138643cd4eb9837,1,1,0
38136,9990c2cbd54c43589f79191b730612a9,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
38137,9990c2cbd54c43589f79191b730612a9,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
38138,9990ee23425a462db0ec15a9b327d35d,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
38139,9990ee23425a462db0ec15a9b327d35d,2906b810c7d4411798c6938adc9daaa5,2,2,2
38140,9990ee23425a462db0ec15a9b327d35d,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
38141,9990ee23425a462db0ec15a9b327d35d,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
38142,999338157fd54f639b089cef0038e06a,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
38143,999338157fd54f639b089cef0038e06a,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,0
38144,999338157fd54f639b089cef0038e06a,2906b810c7d4411798c6938adc9daaa5,1,1,0
38145,999338157fd54f639b089cef0038e06a,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
38146,999338157fd54f639b089cef0038e06a,5a8bc65990b245e5a138643cd4eb9837,1,1,0
38147,9994b51cc1ba43ef969f4a798434ba97,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
38148,9994b51cc1ba43ef969f4a798434ba97,2906b810c7d4411798c6938adc9daaa5,2,0,2
38149,9994b51cc1ba43ef969f4a798434ba97,4d5c57ea9a6940dd891ad53e9dbe8da0,2,2,2
38150,9994b51cc1ba43ef969f4a798434ba97,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
38151,99950b4620c247f3b138576e96e82c9d,0b1e1539f2cc45b7b9fa7c272da2e1d7,2,2,1
38152,99950b4620c247f3b138576e96e82c9d,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,1
38153,99950b4620c247f3b138576e96e82c9d,3f207df678b143eea3cee63160fa8bed,1,1,0
38154,99991bf10a0f4523b5facba836769ae9,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,1
38155,99991bf10a0f4523b5facba836769ae9,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
38156,99991bf10a0f4523b5facba836769ae9,2906b810c7d4411798c6938adc9daaa5,1,0,1
38157,99991bf10a0f4523b5facba836769ae9,5a8bc65990b245e5a138643cd4eb9837,1,1,0
38158,99991bf10a0f4523b5facba836769ae9,9b98b8c7a33c4b65b9aebfe6a799e6d9,2,1,2
38159,999ba07136d944758f7d1b6620563e1c,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,0
38160,999ba07136d944758f7d1b6620563e1c,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
38161,999ba07136d944758f7d1b6620563e1c,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
38162,99a0115e5cfa468aa139f2be4e5437c2,f19421c1d4aa40978ebb69ca19b0e20d,2,2,2
38163,99a0115e5cfa468aa139f2be4e5437c2,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
38164,99a2fe3feea44fa6ae08c09f6f39cbeb,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,2
38165,99a2fe3feea44fa6ae08c09f6f39cbeb,3f207df678b143eea3cee63160fa8bed,1,1,0
38166,99a2fe3feea44fa6ae08c09f6f39cbeb,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
38167,99a2fe3feea44fa6ae08c09f6f39cbeb,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
38168,99aa41a074f247aea838f630c7acaf76,2906b810c7d4411798c6938adc9daaa5,2,0,0
38169,99aa41a074f247aea838f630c7acaf76,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,0
38170,99aa41a074f247aea838f630c7acaf76,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
38171,99aa41a074f247aea838f630c7acaf76,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
38172,99b18b650c2745489bf81a306852a7c5,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,0
38173,99b18b650c2745489bf81a306852a7c5,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
38174,99b18b650c2745489bf81a306852a7c5,3f207df678b143eea3cee63160fa8bed,1,1,0
38175,99b18b650c2745489bf81a306852a7c5,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
38176,99b18b650c2745489bf81a306852a7c5,fafdcd668e3743c1bb461111dcafc2a4,1,1,0
38177,99b4441ad4854f8bacafdf641eeadc7f,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
38178,99b4441ad4854f8bacafdf641eeadc7f,5a8bc65990b245e5a138643cd4eb9837,1,1,0
38179,99b4441ad4854f8bacafdf641eeadc7f,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
38180,99b4693c57f146fb81a2b44d6b7539a8,2906b810c7d4411798c6938adc9daaa5,2,2,0
38181,99b4693c57f146fb81a2b44d6b7539a8,3f207df678b143eea3cee63160fa8bed,1,1,0
38182,99baac12030a4aa6acfc7f8c5453567d,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,1
38183,99baac12030a4aa6acfc7f8c5453567d,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
38184,99baac12030a4aa6acfc7f8c5453567d,5a8bc65990b245e5a138643cd4eb9837,1,1,0
38185,99baac12030a4aa6acfc7f8c5453567d,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,0
38186,99bab80d141440859b6e09bf4fd9bda9,2906b810c7d4411798c6938adc9daaa5,1,0,0
38187,99bab80d141440859b6e09bf4fd9bda9,5a8bc65990b245e5a138643cd4eb9837,3,3,0
38188,99c3a74676344e3b8689d34aa78e9113,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
38189,99c3a74676344e3b8689d34aa78e9113,9b98b8c7a33c4b65b9aebfe6a799e6d9,2,0,2
38190,99c3a74676344e3b8689d34aa78e9113,fafdcd668e3743c1bb461111dcafc2a4,2,2,2
38191,99c92d10054843c6af13efc3b4ecfef5,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,1
38192,99c92d10054843c6af13efc3b4ecfef5,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
38193,99cae7986957410cb23cebba9054c97b,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
38194,99cae7986957410cb23cebba9054c97b,5a8bc65990b245e5a138643cd4eb9837,1,0,0
38195,99cae7986957410cb23cebba9054c97b,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
38196,99cae7986957410cb23cebba9054c97b,fafdcd668e3743c1bb461111dcafc2a4,1,1,0
38197,99cb2a9c95ef4f14999129b4dd56472e,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,0
38198,99cb2a9c95ef4f14999129b4dd56472e,2906b810c7d4411798c6938adc9daaa5,2,0,0
38199,99cb2a9c95ef4f14999129b4dd56472e,fafdcd668e3743c1bb461111dcafc2a4,1,1,0
38200,99cbd67a0475439eb62b01c777f4c5f4,3f207df678b143eea3cee63160fa8bed,1,1,0
38201,99cbd67a0475439eb62b01c777f4c5f4,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
38202,99cbd67a0475439eb62b01c777f4c5f4,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
38203,99cbd67a0475439eb62b01c777f4c5f4,fafdcd668e3743c1bb461111dcafc2a4,1,1,0
38204,99cc71b6809a4570b947e65e102f55e4,4d5c57ea9a6940dd891ad53e9dbe8da0,2,2,0
38205,99cc71b6809a4570b947e65e102f55e4,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
38206,99cc71b6809a4570b947e65e102f55e4,f19421c1d4aa40978ebb69ca19b0e20d,1,1,0
38207,99d0d659823e4fe5a2b9837140fbcc64,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,0
38208,99d0d659823e4fe5a2b9837140fbcc64,2298d6c36e964ae4a3e7e9706d1fb8c2,1,0,1
38209,99d0d659823e4fe5a2b9837140fbcc64,5a8bc65990b245e5a138643cd4eb9837,1,1,0
38210,99d0d659823e4fe5a2b9837140fbcc64,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
38211,99d0d659823e4fe5a2b9837140fbcc64,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
38212,99d795545dbb4837b7ed00644ffbd367,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
38213,99d795545dbb4837b7ed00644ffbd367,2906b810c7d4411798c6938adc9daaa5,1,1,1
38214,99d795545dbb4837b7ed00644ffbd367,3f207df678b143eea3cee63160fa8bed,1,1,0
38215,99d795545dbb4837b7ed00644ffbd367,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
38216,99d795545dbb4837b7ed00644ffbd367,5a8bc65990b245e5a138643cd4eb9837,2,1,0
38217,99da812a6cf9401ea5df979119e4f507,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,0
38218,99da812a6cf9401ea5df979119e4f507,3f207df678b143eea3cee63160fa8bed,1,0,0
38219,99da812a6cf9401ea5df979119e4f507,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
38220,99da812a6cf9401ea5df979119e4f507,9b98b8c7a33c4b65b9aebfe6a799e6d9,3,1,0
38221,99e14ce9b74e4742abe3394dc3a81d75,2298d6c36e964ae4a3e7e9706d1fb8c2,2,2,2
38222,99e14ce9b74e4742abe3394dc3a81d75,3f207df678b143eea3cee63160fa8bed,3,1,0
38223,99e999cb959542e598d7dd2fd54b8611,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
38224,99e999cb959542e598d7dd2fd54b8611,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
38225,99e999cb959542e598d7dd2fd54b8611,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
38226,99e999cb959542e598d7dd2fd54b8611,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
38227,99e9a1916821461ebd5d5048dc2dff7d,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
38228,99e9a1916821461ebd5d5048dc2dff7d,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
38229,99e9a1916821461ebd5d5048dc2dff7d,fafdcd668e3743c1bb461111dcafc2a4,2,2,2
38230,99f82310db3242c593d47b848ce581bb,0b1e1539f2cc45b7b9fa7c272da2e1d7,2,2,2
38231,99f82310db3242c593d47b848ce581bb,2906b810c7d4411798c6938adc9daaa5,1,0,0
38232,99f82310db3242c593d47b848ce581bb,3f207df678b143eea3cee63160fa8bed,1,1,0
38233,99f82310db3242c593d47b848ce581bb,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
38234,99f8f1204cd343ef96f813b7cdfe53e9,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
38235,99f8f1204cd343ef96f813b7cdfe53e9,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
38236,99f8f1204cd343ef96f813b7cdfe53e9,5a8bc65990b245e5a138643cd4eb9837,2,2,0
38237,99f8f1204cd343ef96f813b7cdfe53e9,fafdcd668e3743c1bb461111dcafc2a4,1,0,1
38238,99f9b5eb9a084c899c45bad9d61b4d1b,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,0,0
38239,99f9b5eb9a084c899c45bad9d61b4d1b,3f207df678b143eea3cee63160fa8bed,2,0,0
38240,99f9b5eb9a084c899c45bad9d61b4d1b,4d5c57ea9a6940dd891ad53e9dbe8da0,2,2,1
38241,99f9b5eb9a084c899c45bad9d61b4d1b,5a8bc65990b245e5a138643cd4eb9837,1,1,0
38242,99fb553d386345e38f9ab0e29fa1bf49,4d5c57ea9a6940dd891ad53e9dbe8da0,2,2,2
38243,99fb553d386345e38f9ab0e29fa1bf49,5a8bc65990b245e5a138643cd4eb9837,1,1,0
38244,99fb553d386345e38f9ab0e29fa1bf49,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
38245,99fb553d386345e38f9ab0e29fa1bf49,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
38246,99fb9aaaaa674acab1f28b93031c27a7,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
38247,99fb9aaaaa674acab1f28b93031c27a7,2906b810c7d4411798c6938adc9daaa5,1,1,1
38248,99fb9aaaaa674acab1f28b93031c27a7,3f207df678b143eea3cee63160fa8bed,1,0,0
38249,99fb9aaaaa674acab1f28b93031c27a7,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
38250,99ffa82129904cd6adabcdfe02072904,4d5c57ea9a6940dd891ad53e9dbe8da0,2,2,1
38251,99ffa82129904cd6adabcdfe02072904,5a8bc65990b245e5a138643cd4eb9837,1,1,0
38252,99ffa82129904cd6adabcdfe02072904,f19421c1d4aa40978ebb69ca19b0e20d,2,2,0
38253,9a016ced390440d9962499459afce371,5a8bc65990b245e5a138643cd4eb9837,2,2,0
38254,9a016ced390440d9962499459afce371,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
38255,9a016ced390440d9962499459afce371,fafdcd668e3743c1bb461111dcafc2a4,2,2,1
38256,9a0905e16caf4cedb73580ec1b26b74f,2906b810c7d4411798c6938adc9daaa5,1,0,0
38257,9a0905e16caf4cedb73580ec1b26b74f,3f207df678b143eea3cee63160fa8bed,1,0,0
38258,9a0905e16caf4cedb73580ec1b26b74f,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
38259,9a0905e16caf4cedb73580ec1b26b74f,5a8bc65990b245e5a138643cd4eb9837,1,1,0
38260,9a0b723307124e66a9a59c5b18122527,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
38261,9a0b723307124e66a9a59c5b18122527,3f207df678b143eea3cee63160fa8bed,2,1,0
38262,9a0b723307124e66a9a59c5b18122527,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
38263,9a0e465c898540a9b6221a6ddca88f60,2906b810c7d4411798c6938adc9daaa5,1,1,0
38264,9a0e465c898540a9b6221a6ddca88f60,3f207df678b143eea3cee63160fa8bed,1,0,0
38265,9a0e465c898540a9b6221a6ddca88f60,5a8bc65990b245e5a138643cd4eb9837,1,1,0
38266,9a0e465c898540a9b6221a6ddca88f60,ae264e3637204a6fb9bb56bc8210ddfd,1,1,0
38267,9a0e465c898540a9b6221a6ddca88f60,f19421c1d4aa40978ebb69ca19b0e20d,1,0,0
38268,9a0f56740b7a46e8b03138e0fee212e8,2906b810c7d4411798c6938adc9daaa5,2,2,0
38269,9a0f56740b7a46e8b03138e0fee212e8,3f207df678b143eea3cee63160fa8bed,1,1,0
38270,9a0f56740b7a46e8b03138e0fee212e8,fafdcd668e3743c1bb461111dcafc2a4,2,2,0
38271,9a138d2b107142d795f46b7600fd3dff,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,0
38272,9a138d2b107142d795f46b7600fd3dff,2906b810c7d4411798c6938adc9daaa5,1,1,0
38273,9a138d2b107142d795f46b7600fd3dff,3f207df678b143eea3cee63160fa8bed,1,1,0
38274,9a138d2b107142d795f46b7600fd3dff,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
38275,9a138d2b107142d795f46b7600fd3dff,f19421c1d4aa40978ebb69ca19b0e20d,1,1,1
38276,9a16df07c9f34c37ad8fe4f3f59b8c94,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
38277,9a16df07c9f34c37ad8fe4f3f59b8c94,3f207df678b143eea3cee63160fa8bed,1,1,0
38278,9a16df07c9f34c37ad8fe4f3f59b8c94,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
38279,9a1ebc47359348d9b57f353d445dc482,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
38280,9a1ebc47359348d9b57f353d445dc482,3f207df678b143eea3cee63160fa8bed,1,1,0
38281,9a1ebc47359348d9b57f353d445dc482,ae264e3637204a6fb9bb56bc8210ddfd,1,1,1
38282,9a1ebc47359348d9b57f353d445dc482,fafdcd668e3743c1bb461111dcafc2a4,2,2,2
38283,9a2c1fcc65814401a845b9b82de26d97,2906b810c7d4411798c6938adc9daaa5,4,2,0
38284,9a2c1fcc65814401a845b9b82de26d97,5a8bc65990b245e5a138643cd4eb9837,1,1,0
38285,9a2c1fcc65814401a845b9b82de26d97,9b98b8c7a33c4b65b9aebfe6a799e6d9,1,0,0
38286,9a30ad4712a341e5be025cf0f96d7ee3,2906b810c7d4411798c6938adc9daaa5,2,1,1
38287,9a30ad4712a341e5be025cf0f96d7ee3,3f207df678b143eea3cee63160fa8bed,1,0,0
38288,9a30ad4712a341e5be025cf0f96d7ee3,fafdcd668e3743c1bb461111dcafc2a4,1,1,1
38289,9a30e5e95d734323908769529d201f65,2906b810c7d4411798c6938adc9daaa5,1,1,1
38290,9a30e5e95d734323908769529d201f65,3f207df678b143eea3cee63160fa8bed,1,0,0
38291,9a30e5e95d734323908769529d201f65,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
38292,9a30e5e95d734323908769529d201f65,5a8bc65990b245e5a138643cd4eb9837,1,0,0
38293,9a3492fc3fea4ed4b156f0bc0db8fc52,0b1e1539f2cc45b7b9fa7c272da2e1d7,1,1,1
38294,9a3492fc3fea4ed4b156f0bc0db8fc52,2906b810c7d4411798c6938adc9daaa5,1,1,1
38295,9a3492fc3fea4ed4b156f0bc0db8fc52,3f207df678b143eea3cee63160fa8bed,1,1,0
38296,9a3492fc3fea4ed4b156f0bc0db8fc52,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,1
38297,9a3492fc3fea4ed4b156f0bc0db8fc52,5a8bc65990b245e5a138643cd4eb9837,1,1,0
38298,9a35aada6b3447899a6a8eb4bc31aed9,2298d6c36e964ae4a3e7e9706d1fb8c2,1,1,1
38299,9a35aada6b3447899a6a8eb4bc31aed9,3f207df678b143eea3cee63160fa8bed,1,0,0
38300,9a35aada6b3447899a6a8eb4bc31aed9,4d5c57ea9a6940dd891ad53e9dbe8da0,1,1,0
